名称,大类,中类,经度,纬度,省份,地级市,category
Uml hobby,购物消费,便利店,114.17941885,22.31479202,香港特别行政区,香港特别行政区,Core_Necessity
华丰粮食公司,购物消费,便利店,114.17599527,22.31799943,香港特别行政区,香港特别行政区,Core_Necessity
7-ELEVEn(联运街分店),购物消费,便利店,114.17743756,22.31931573,香港特别行政区,香港特别行政区,Core_Necessity
7-ELEVEn(旺角城大厦分店),购物消费,便利店,114.1758538,22.32185396,香港特别行政区,香港特别行政区,Core_Necessity
绿日堂MOKO POP(旺角MOKO新世纪广场),购物消费,便利店,114.17714909,22.32065627,香港特别行政区,香港特别行政区,Core_Necessity
Maskology Living-MOKO,购物消费,便利店,114.17719391,22.32061707,香港特别行政区,香港特别行政区,Core_Necessity
Mong Kok Market,购物消费,便利店,114.17601984,22.319083,香港特别行政区,香港特别行政区,Core_Necessity
7-ELEVEn(新九龙广场分店),购物消费,便利店,114.16783415,22.31693727,香港特别行政区,香港特别行政区,Core_Necessity
7-ELEVEn(奥海城分店),购物消费,便利店,114.16557575,22.31451886,香港特别行政区,香港特别行政区,Core_Necessity
7-ELEVEn(兴旺大楼分店),购物消费,便利店,114.16682246,22.31787658,香港特别行政区,香港特别行政区,Core_Necessity
OK便利店 (奥运站分店),购物消费,便利店,114.1650078,22.3157759,香港特别行政区,香港特别行政区,Core_Necessity
7-ELEVEn(奥海城1期分店),购物消费,便利店,114.16411437,22.31525248,香港特别行政区,香港特别行政区,Core_Necessity
江南士多,购物消费,便利店,114.16565017,22.31721529,香港特别行政区,香港特别行政区,Core_Necessity
A Pure International Limited朗庭工贸有限责任公司,购物消费,便利店,114.1673742,22.31790232,香港特别行政区,香港特别行政区,Core_Necessity
Shell Shop(大角咀道辅路),购物消费,便利店,114.16714417,22.31795829,香港特别行政区,香港特别行政区,Core_Necessity
7-ELEVEn(福全街分店),购物消费,便利店,114.16953653,22.31819066,香港特别行政区,香港特别行政区,Core_Necessity
品味1+1(奥海城三期分店),购物消费,便利店,114.16989759,22.31509871,香港特别行政区,香港特别行政区,Core_Necessity
兴隆士多(大角咀大厦分店),购物消费,便利店,114.16888087,22.31712299,香港特别行政区,香港特别行政区,Core_Necessity
Sunny Food晋晴食材,购物消费,便利店,114.16821941,22.31634354,香港特别行政区,香港特别行政区,Core_Necessity
Little Organic,购物消费,便利店,114.16961774,22.31474586,香港特别行政区,香港特别行政区,Core_Necessity
芍如饮品零食批发部,购物消费,便利店,114.16824119,22.31660532,香港特别行政区,香港特别行政区,Core_Necessity
便利猫EASY CAT STORE,购物消费,便利店,114.17067655,22.32152069,香港特别行政区,香港特别行政区,Core_Necessity
759阿信屋(奥朗御峰分店),购物消费,便利店,114.16908169,22.31848782,香港特别行政区,香港特别行政区,Core_Necessity
美华商行,购物消费,便利店,114.16863831,22.31924744,香港特别行政区,香港特别行政区,Core_Necessity
My Secret Garden Store音乐店,购物消费,便利店,114.16804525,22.32038838,香港特别行政区,香港特别行政区,Core_Necessity
借野Jie Yeah,购物消费,便利店,114.16865339,22.31922351,香港特别行政区,香港特别行政区,Core_Necessity
创兴士多,购物消费,便利店,114.16887916,22.31912129,香港特别行政区,香港特别行政区,Core_Necessity
必胜商行,购物消费,便利店,114.1697205,22.32187365,香港特别行政区,香港特别行政区,Core_Necessity
兴明,购物消费,便利店,114.17133461,22.32186775,香港特别行政区,香港特别行政区,Core_Necessity
7-11-大同新村大贵楼,购物消费,便利店,114.16616439,22.31929451,香港特别行政区,香港特别行政区,Core_Necessity
7-ELEVEn(港湾豪庭广场分店),购物消费,便利店,114.16674282,22.32171895,香港特别行政区,香港特别行政区,Core_Necessity
OK便利店(中汇街分店),购物消费,便利店,114.16648845,22.31969258,香港特别行政区,香港特别行政区,Core_Necessity
OK便利店(港湾豪庭广场分店),购物消费,便利店,114.165418,22.32149413,香港特别行政区,香港特别行政区,Core_Necessity
7-ELEVEn(中和楼分店),购物消费,便利店,114.16681261,22.31943173,香港特别行政区,香港特别行政区,Core_Necessity
7-ELEVEn(大众楼分店),购物消费,便利店,114.16635789,22.31861502,香港特别行政区,香港特别行政区,Core_Necessity
有利士多,购物消费,便利店,114.16784899,22.31849211,香港特别行政区,香港特别行政区,Core_Necessity
Smart(港湾豪庭广场分店),购物消费,便利店,114.16555162,22.32161874,香港特别行政区,香港特别行政区,Core_Necessity
中坚士多(中坚楼分店),购物消费,便利店,114.16544595,22.32010508,香港特别行政区,香港特别行政区,Core_Necessity
波记办馆,购物消费,便利店,114.16676356,22.31992268,香港特别行政区,香港特别行政区,Core_Necessity
大角咀荣发冻肉(街市),购物消费,便利店,114.16753146,22.31958659,香港特别行政区,香港特别行政区,Core_Necessity
Fashion Sample Shop,购物消费,便利店,114.16447147,22.32114259,香港特别行政区,香港特别行政区,Core_Necessity
利泉士多洋酒,购物消费,便利店,114.16767938,22.32067751,香港特别行政区,香港特别行政区,Core_Necessity
759阿信屋(荔枝角道南分分店),购物消费,便利店,114.16714909,22.32477723,香港特别行政区,香港特别行政区,Core_Necessity
7-ELEVEn(永富大厦分店),购物消费,便利店,114.16581395,22.32536309,香港特别行政区,香港特别行政区,Core_Necessity
Store,购物消费,便利店,114.16635756,22.32537571,香港特别行政区,香港特别行政区,Core_Necessity
世家百货行,购物消费,便利店,114.16656385,22.32565299,香港特别行政区,香港特别行政区,Core_Necessity
德记士多,购物消费,便利店,114.16513866,22.3248708,香港特别行政区,香港特别行政区,Core_Necessity
天佑士多,购物消费,便利店,114.16586786,22.325364,香港特别行政区,香港特别行政区,Core_Necessity
七十一便利店(永富大厦分店),购物消费,便利店,114.1658082,22.32532434,香港特别行政区,香港特别行政区,Core_Necessity
FU YEE Interior design,购物消费,便利店,114.16669374,22.32274587,香港特别行政区,香港特别行政区,Core_Necessity
Mumkiki Company(华侨楼分店),购物消费,便利店,114.16733165,22.3247478,香港特别行政区,香港特别行政区,Core_Necessity
通州街生态公园小食亭,购物消费,便利店,114.16511294,22.32327207,香港特别行政区,香港特别行政区,Core_Necessity
Ocean Paki Shop,购物消费,便利店,114.16792813,22.32375128,香港特别行政区,香港特别行政区,Core_Necessity
7-ELEVEn(嘉福中心分店),购物消费,便利店,114.168456,22.32339814,香港特别行政区,香港特别行政区,Core_Necessity
7-ELEVEn(界限街分店),购物消费,便利店,114.17134678,22.32359392,香港特别行政区,香港特别行政区,Core_Necessity
祥丰行夜冷店,购物消费,便利店,114.16922196,22.32525911,香港特别行政区,香港特别行政区,Core_Necessity
179 Yu Chau Street,购物消费,便利店,114.16802819,22.32573734,香港特别行政区,香港特别行政区,Core_Necessity
AU BROTHERS,购物消费,便利店,114.16849965,22.3253508,香港特别行政区,香港特别行政区,Core_Necessity
敏龙便利店,购物消费,便利店,114.16944086,22.32499601,香港特别行政区,香港特别行政区,Core_Necessity
欧荣光(基发楼分店),购物消费,便利店,114.16838687,22.32517801,香港特别行政区,香港特别行政区,Core_Necessity
刘海记制衣(顺泰大厦分店),购物消费,便利店,114.17138785,22.32579001,香港特别行政区,香港特别行政区,Core_Necessity
七十一便利店(界限街分店),购物消费,便利店,114.17134985,22.32354901,香港特别行政区,香港特别行政区,Core_Necessity
OK便利店(荔枝角道分店),购物消费,便利店,114.16935179,22.32304993,香港特别行政区,香港特别行政区,Core_Necessity
趣駅贸易公司,购物消费,便利店,114.16931825,22.3251154,香港特别行政区,香港特别行政区,Core_Necessity
木瓷坊(怀旧物品),购物消费,便利店,114.16905511,22.32465425,香港特别行政区,香港特别行政区,Core_Necessity
好易发报社,购物消费,便利店,114.17172518,22.32228433,香港特别行政区,香港特别行政区,Core_Necessity
明慧教室,购物消费,便利店,114.17113569,22.32335484,香港特别行政区,香港特别行政区,Core_Necessity
SAAD Provision Store,购物消费,便利店,114.16873397,22.32555812,香港特别行政区,香港特别行政区,Core_Necessity
Kwong Yiu Fashion Accessories Co,购物消费,便利店,114.17053497,22.32314812,香港特别行政区,香港特别行政区,Core_Necessity
佰顺士多,购物消费,便利店,114.1715343,22.32383746,香港特别行政区,香港特别行政区,Core_Necessity
7-ELEVEn(波斯富街分店),购物消费,便利店,114.18794728,22.2767164,香港特别行政区,香港特别行政区,Core_Necessity
7-ELEVEn(利园山道分店),购物消费,便利店,114.18870455,22.27567067,香港特别行政区,香港特别行政区,Core_Necessity
Matin Kim,购物消费,便利店,114.18882328,22.27663541,香港特别行政区,香港特别行政区,Core_Necessity
360 Best Mart Snack Market,购物消费,便利店,114.18859823,22.27629735,香港特别行政区,香港特别行政区,Core_Necessity
OK便利店(利园山道分店),购物消费,便利店,114.18864443,22.27580455,香港特别行政区,香港特别行政区,Core_Necessity
432 433商行,购物消费,便利店,114.18765241,22.27557752,香港特别行政区,香港特别行政区,Core_Necessity
彼得童装,购物消费,便利店,114.18917529,22.27670142,香港特别行政区,香港特别行政区,Core_Necessity
Sote(铜锣湾诚品分店),购物消费,便利店,114.18876368,22.2768848,香港特别行政区,香港特别行政区,Core_Necessity
Candy Shop and drinks,购物消费,便利店,114.18877618,22.2758623,香港特别行政区,香港特别行政区,Core_Necessity
sushi place fav,购物消费,便利店,114.18864899,22.27624212,香港特别行政区,香港特别行政区,Core_Necessity
7-ELEVEn(金利隆中心分店),购物消费,便利店,114.18978113,22.27691727,香港特别行政区,香港特别行政区,Core_Necessity
7-ELEVEn(利园二期分店),购物消费,便利店,114.19089021,22.27578436,香港特别行政区,香港特别行政区,Core_Necessity
7-ELEVEn(铜锣广场分店),购物消费,便利店,114.19123841,22.27708356,香港特别行政区,香港特别行政区,Core_Necessity
杏林保健食品有限责任公司,购物消费,便利店,114.18951752,22.27699465,香港特别行政区,香港特别行政区,Core_Necessity
Aces CWB,购物消费,便利店,114.19110826,22.27712341,香港特别行政区,香港特别行政区,Core_Necessity
7-ELEVEn(铜锣湾地带分店),购物消费,便利店,114.19053342,22.27750257,香港特别行政区,香港特别行政区,Core_Necessity
min home deco,购物消费,便利店,114.18969661,22.27832975,香港特别行政区,香港特别行政区,Core_Necessity
BeCandle Fashion Walk,购物消费,便利店,114.19048855,22.2787767,香港特别行政区,香港特别行政区,Core_Necessity
nebu limited,购物消费,便利店,114.19013813,22.27828527,香港特别行政区,香港特别行政区,Core_Necessity
Natural Beauty Basic,购物消费,便利店,114.18957541,22.27757954,香港特别行政区,香港特别行政区,Core_Necessity
Dorelan,购物消费,便利店,114.1913654,22.27751356,香港特别行政区,香港特别行政区,Core_Necessity
7-ELEVEn(美汉大厦分店),购物消费,便利店,114.18827502,22.27842815,香港特别行政区,香港特别行政区,Core_Necessity
MARKET WHOLESOME,购物消费,便利店,114.1879594,22.27797453,香港特别行政区,香港特别行政区,Core_Necessity
Sambonet-Cutlery&Kitchen Accessories,购物消费,便利店,114.18941179,22.27767893,香港特别行政区,香港特别行政区,Core_Necessity
欢乐性商行,购物消费,便利店,114.18815784,22.27849196,香港特别行政区,香港特别行政区,Core_Necessity
灿记士多,购物消费,便利店,114.1886619,22.27774403,香港特别行政区,香港特别行政区,Core_Necessity
Donde tomar el bus a Aqua(新城大厦分店),购物消费,便利店,114.18790616,22.27856029,香港特别行政区,香港特别行政区,Core_Necessity
顺兴隆汽水士多店,购物消费,便利店,114.18754672,22.27786983,香港特别行政区,香港特别行政区,Core_Necessity
REE CONSULTANT,购物消费,便利店,114.18772608,22.2775362,香港特别行政区,香港特别行政区,Core_Necessity
7-ELEVEn(明苑中心分店),购物消费,便利店,114.20363824,22.28787756,香港特别行政区,香港特别行政区,Core_Necessity
价真栈(豫港电力发展大厦分店),购物消费,便利店,114.20348611,22.28816043,香港特别行政区,香港特别行政区,Core_Necessity
金盛东南亚KS ASIA MARKET,购物消费,便利店,114.2040639,22.28892724,香港特别行政区,香港特别行政区,Core_Necessity
幸福办馆(幸福大楼分店),购物消费,便利店,114.2048491,22.28739443,香港特别行政区,香港特别行政区,Core_Necessity
